,Date,Ikan Kembung,Ikan Tongkol,Ikan Bandeng,Provinsi
2689,2023-03-23,43.27,38.93,35.31,Aceh
2690,2023-03-24,44.21,38.64,35.61,Aceh
2691,2023-03-25,45.36,38.08,34.83,Aceh
2692,2023-03-26,45.14,39.18,35.07,Aceh
2693,2023-03-27,47.89,40.3,35.91,Aceh
2694,2023-03-28,46.81,39.37,35.23,Aceh
2695,2023-03-29,46.32,38.74,35.44,Aceh
2696,2023-03-30,47.39,39.53,36.03,Aceh
2697,2023-03-31,46.05,39.04,36.19,Aceh
2698,2023-04-01,46.05,38.5,35.68,Aceh
2699,2023-04-02,46.62,39.0,35.9,Aceh
2700,2023-04-03,46.96,38.47,35.61,Aceh
2701,2023-04-04,44.94,38.16,35.33,Aceh
2702,2023-04-05,44.1,37.24,35.27,Aceh
2703,2023-04-06,44.75,36.75,34.95,Aceh
2704,2023-04-07,33.01,37.41,35.67,Aceh
2705,2023-04-08,46.85,37.5,35.69,Aceh
2706,2023-04-09,46.76,37.06,35.58,Aceh
2707,2023-04-10,45.63,37.05,36.26,Aceh
2708,2023-04-11,45.49,36.37,36.42,Aceh
2709,2023-04-12,46.69,36.39,35.82,Aceh
2710,2023-04-13,45.34,36.09,36.42,Aceh
2711,2023-04-14,45.69,36.73,36.83,Aceh
2712,2023-04-15,45.65,36.87,36.29,Aceh
2713,2023-04-16,45.43,37.07,36.83,Aceh
2714,2023-04-17,44.98,36.31,36.58,Aceh
2715,2023-04-18,44.85,36.3,35.28,Aceh
2716,2023-04-19,45.29,35.99,35.6,Aceh
2717,2023-04-20,46.27,37.64,35.89,Aceh
2718,2023-04-21,47.01,37.01,37.07,Aceh
2719,2023-04-22,47.29,38.86,36.19,Aceh
2720,2023-04-23,47.29,38.86,36.19,Aceh
2721,2023-04-24,48.97,42.43,38.23,Aceh
2722,2023-04-25,47.27,39.36,36.84,Aceh
2723,2023-04-26,46.47,37.67,35.62,Aceh
2724,2023-04-27,46.58,37.33,35.55,Aceh
2725,2023-04-28,46.4,37.09,35.79,Aceh
2726,2023-04-29,45.73,37.71,36.01,Aceh
2727,2023-04-30,47.8,38.39,36.54,Aceh
2728,2023-05-01,47.1,38.49,32.0,Aceh
2729,2023-05-02,48.43,39.21,37.87,Aceh
2730,2023-05-03,46.95,38.53,36.39,Aceh
2731,2023-05-04,45.65,38.03,36.47,Aceh
2732,2023-05-05,46.3,37.35,37.17,Aceh
2733,2023-05-06,46.44,37.08,37.48,Aceh
2734,2023-05-07,46.58,37.53,38.04,Aceh
2735,2023-05-08,47.31,37.51,38.19,Aceh
2736,2023-05-09,47.53,37.89,38.43,Aceh
2737,2023-05-10,47.57,37.53,37.85,Aceh
2738,2023-05-11,47.93,37.51,37.58,Aceh
2739,2023-05-12,47.42,36.65,38.72,Aceh
2740,2023-05-13,47.45,37.34,38.81,Aceh
2741,2023-05-14,47.95,38.04,39.31,Aceh
2742,2023-05-15,47.24,36.57,37.69,Aceh
2743,2023-05-16,48.16,38.03,37.8,Aceh
2744,2023-05-17,47.62,37.13,38.04,Aceh
2745,2023-05-18,48.3,37.51,38.25,Aceh
2746,2023-05-19,47.05,37.77,37.92,Aceh
2747,2023-01-06,35.45,42.34,45.55,Maluku Utara
2748,2023-01-07,31.55,37.8,43.28,Maluku Utara
2749,2023-01-08,27.24,33.9,35.0,Maluku Utara
2750,2023-01-09,36.84,45.43,30.0,Maluku Utara
2751,2023-01-10,27.07,33.45,30.81,Maluku Utara
2752,2023-01-11,28.55,30.49,29.78,Maluku Utara
2753,2023-01-12,30.41,31.7,29.78,Maluku Utara
2754,2023-01-13,30.14,34.56,29.78,Maluku Utara
2755,2023-01-14,33.27,35.43,29.78,Maluku Utara
2756,2023-01-15,28.4,31.53,31.68,Maluku Utara
2757,2023-01-16,28.4,33.62,31.68,Maluku Utara
2758,2023-01-17,29.18,30.19,30.83,Maluku Utara
2759,2023-01-18,29.85,31.59,30.83,Maluku Utara
2760,2023-01-19,29.85,32.98,36.23,Maluku Utara
2761,2023-01-20,29.38,34.49,30.83,Maluku Utara
2762,2023-01-21,32.63,34.1,31.68,Maluku Utara
2763,2023-01-22,25.61,34.89,31.68,Maluku Utara
2764,2023-01-23,36.3,39.28,31.68,Maluku Utara
2765,2023-01-24,24.26,30.98,31.68,Maluku Utara
2766,2023-01-25,28.21,35.51,31.68,Maluku Utara
2767,2023-01-26,30.79,32.31,31.68,Maluku Utara
2768,2023-01-27,29.83,33.15,31.68,Maluku Utara
2769,2023-01-28,30.72,32.61,31.68,Maluku Utara
2770,2023-01-29,29.14,34.58,31.68,Maluku Utara
2771,2023-01-30,27.73,31.81,31.68,Maluku Utara
2772,2023-01-31,27.73,32.31,31.68,Maluku Utara
2773,2023-02-01,27.73,30.55,31.68,Maluku Utara
2774,2023-02-02,28.63,33.11,31.68,Maluku Utara
2775,2023-02-03,29.46,32.82,31.68,Maluku Utara
2776,2023-02-04,31.13,38.49,31.68,Maluku Utara
2777,2023-02-05,34.24,33.96,31.68,Maluku Utara
2778,2023-02-06,32.44,37.19,31.68,Maluku Utara
2779,2023-02-07,36.31,37.64,31.68,Maluku Utara
2780,2023-02-08,32.92,35.11,31.68,Maluku Utara
2781,2023-02-09,32.12,35.54,31.68,Maluku Utara
2782,2023-02-10,33.3,38.6,31.68,Maluku Utara
2783,2023-02-11,28.79,33.36,31.68,Maluku Utara
2784,2023-02-12,33.8,37.58,31.68,Maluku Utara
2785,2023-02-13,28.55,22.11,31.68,Maluku Utara
2786,2023-02-14,30.19,34.56,31.68,Maluku Utara
2787,2023-02-15,28.55,34.98,31.68,Maluku Utara
2788,2023-02-16,30.84,36.59,32.68,Maluku Utara
2789,2023-02-17,26.75,33.3,32.68,Maluku Utara
2790,2023-02-18,29.65,35.35,32.68,Maluku Utara
2791,2023-02-19,24.26,33.8,32.68,Maluku Utara
2792,2023-02-20,29.18,35.31,32.68,Maluku Utara
2793,2023-02-21,29.18,34.25,32.68,Maluku Utara
2794,2023-02-22,29.18,31.66,32.68,Maluku Utara
2795,2023-02-23,29.27,33.47,32.68,Maluku Utara
2796,2023-02-24,30.0,34.51,32.68,Maluku Utara
2797,2023-02-25,30.0,33.47,32.68,Maluku Utara
2798,2023-02-26,27.37,32.82,32.68,Maluku Utara
2799,2023-02-27,28.68,34.02,32.68,Maluku Utara
2800,2023-02-28,23.86,32.24,32.68,Maluku Utara
2801,2023-03-01,26.02,32.15,32.68,Maluku Utara
2802,2023-03-02,26.75,33.94,32.68,Maluku Utara
2803,2023-03-03,24.26,31.6,32.75,Maluku Utara
2804,2023-03-04,27.44,34.93,32.7,Maluku Utara
2805,2023-03-05,25.28,35.33,33.0,Maluku Utara
2806,2023-03-06,25.39,35.24,45.0,Maluku Utara
2807,2023-03-07,26.67,35.42,35.0,Maluku Utara
2808,2023-03-08,27.75,33.9,35.0,Maluku Utara
2809,2023-03-09,26.42,31.34,35.0,Maluku Utara
2810,2023-03-10,26.99,34.67,40.0,Maluku Utara
2811,2023-03-11,27.87,32.15,40.0,Maluku Utara
2812,2023-03-12,28.73,30.19,45.0,Maluku Utara
2813,2023-03-13,27.44,31.81,45.0,Maluku Utara
2814,2023-03-15,26.74,30.99,35.0,Maluku Utara
2815,2023-03-16,25.9,33.26,40.0,Maluku Utara
2816,2023-03-17,26.85,31.26,40.0,Maluku Utara
2817,2023-03-18,29.15,29.68,35.0,Maluku Utara
2818,2023-03-19,30.12,32.08,35.0,Maluku Utara
2819,2023-03-20,26.06,31.72,35.0,Maluku Utara
2820,2023-03-21,25.46,30.15,35.0,Maluku Utara
2821,2023-03-22,24.57,30.44,35.0,Maluku Utara
2822,2023-03-23,26.38,30.07,35.0,Maluku Utara
2823,2023-03-24,26.39,32.13,35.0,Maluku Utara
2824,2023-03-25,26.7,35.62,35.0,Maluku Utara
2825,2023-03-26,32.7,36.69,35.0,Maluku Utara
2826,2023-03-27,33.86,35.08,35.0,Maluku Utara
2827,2023-03-28,32.48,34.61,35.0,Maluku Utara
2828,2023-03-29,31.43,33.44,35.0,Maluku Utara
2829,2023-03-30,31.43,31.89,35.0,Maluku Utara
2830,2023-03-31,30.14,34.95,35.0,Maluku Utara
2831,2023-04-01,24.59,32.11,35.0,Maluku Utara
2832,2023-04-02,26.06,31.63,35.0,Maluku Utara
2833,2023-04-03,27.0,34.23,35.0,Maluku Utara
2834,2023-04-04,26.64,34.67,35.0,Maluku Utara
2835,2023-04-05,28.49,34.7,35.0,Maluku Utara
2836,2023-04-06,28.66,33.68,35.0,Maluku Utara
2837,2023-04-07,26.79,36.08,35.0,Maluku Utara
2838,2023-04-08,28.03,35.36,35.0,Maluku Utara
2839,2023-04-09,29.41,36.45,35.0,Maluku Utara
2840,2023-04-10,29.41,35.79,35.0,Maluku Utara
2841,2023-04-11,28.32,34.16,35.0,Maluku Utara
2842,2023-04-12,30.67,34.75,35.0,Maluku Utara
2843,2023-04-13,30.67,35.22,35.0,Maluku Utara
2844,2023-04-14,21.42,36.45,35.0,Maluku Utara
2845,2023-04-15,29.69,33.04,35.0,Maluku Utara
2846,2023-04-16,30.45,31.89,35.0,Maluku Utara
2847,2023-04-17,28.43,31.26,35.0,Maluku Utara
2848,2023-04-18,27.61,32.52,35.0,Maluku Utara
2849,2023-04-19,29.85,30.79,35.0,Maluku Utara
2850,2023-04-20,28.0,35.38,35.0,Maluku Utara
2851,2023-04-21,24.28,37.0,35.0,Maluku Utara
2852,2023-04-22,25.65,37.89,35.0,Maluku Utara
2853,2023-04-23,26.89,32.36,35.0,Maluku Utara
2854,2023-04-24,17.89,33.06,35.0,Maluku Utara
2855,2023-04-25,25.0,30.08,35.0,Maluku Utara
2856,2023-04-26,25.94,33.19,35.0,Maluku Utara
2857,2023-04-27,24.77,32.24,35.0,Maluku Utara
2858,2023-04-28,26.76,33.56,35.0,Maluku Utara
2859,2023-04-29,28.17,38.31,35.0,Maluku Utara
2860,2023-04-30,28.17,37.83,35.0,Maluku Utara
2861,2023-05-01,28.29,36.37,35.0,Maluku Utara
2862,2023-05-02,26.31,37.34,35.0,Maluku Utara
2863,2023-05-03,23.3,32.86,35.0,Maluku Utara
2864,2023-05-04,26.83,38.0,35.0,Maluku Utara
2865,2023-05-05,26.83,37.71,35.0,Maluku Utara
2866,2023-05-06,27.86,38.12,35.0,Maluku Utara
2867,2023-05-07,26.85,36.8,35.0,Maluku Utara
2868,2023-05-08,28.32,41.44,35.0,Maluku Utara
2869,2023-05-09,26.38,37.58,35.0,Maluku Utara
2870,2023-05-10,25.75,40.13,35.0,Maluku Utara
2871,2023-05-11,27.97,40.28,35.0,Maluku Utara
2872,2023-05-12,27.97,41.32,35.0,Maluku Utara
2873,2023-05-13,27.07,35.81,35.0,Maluku Utara
2874,2023-05-14,30.74,28.89,35.0,Maluku Utara
2875,2023-05-15,28.61,35.12,40.43,Maluku Utara
2876,2023-05-16,29.28,36.9,35.0,Maluku Utara
2877,2023-05-17,30.96,38.77,35.0,Maluku Utara
2878,2023-01-07,36.4,37.32,45.0,Lampung
2879,2023-01-08,36.76,32.86,39.79,Lampung
2880,2023-01-09,35.42,33.88,38.06,Lampung
2881,2023-01-10,37.19,35.92,39.69,Lampung
2882,2023-01-11,34.55,33.3,33.54,Lampung
2883,2023-01-12,34.5,34.37,39.69,Lampung
2884,2023-01-13,33.55,34.24,39.69,Lampung
2885,2023-01-14,35.54,34.14,38.06,Lampung
2886,2023-01-15,40.58,33.74,36.15,Lampung
2887,2023-01-16,40.83,34.79,42.43,Lampung
2888,2023-01-17,43.24,34.79,39.69,Lampung
2889,2023-01-18,35.68,33.39,39.69,Lampung
2890,2023-01-19,34.71,31.94,37.42,Lampung
2891,2023-01-20,33.16,33.47,40.0,Lampung
2892,2023-01-21,38.13,32.75,40.0,Lampung
2893,2023-01-22,41.71,33.78,40.0,Lampung
2894,2023-01-23,34.05,33.66,40.0,Lampung
2895,2023-01-24,35.31,32.57,40.0,Lampung
2896,2023-01-25,36.26,33.2,31.75,Lampung
2897,2023-01-26,39.19,34.73,40.0,Lampung
2898,2023-01-27,37.13,37.19,40.0,Lampung
2899,2023-01-28,37.7,36.17,40.0,Lampung
2900,2023-01-29,45.12,36.63,38.26,Lampung
2901,2023-01-30,10.17,25.34,40.0,Lampung
2902,2023-01-31,37.7,36.17,40.0,Lampung
2903,2023-02-01,41.53,36.37,40.0,Lampung
2904,2023-02-02,38.33,35.94,38.26,Lampung
2905,2023-02-03,39.76,35.05,38.26,Lampung
2906,2023-02-04,38.37,36.32,38.26,Lampung
2907,2023-02-05,38.9,36.09,38.26,Lampung
2908,2023-02-06,37.0,35.46,42.43,Lampung
2909,2023-02-07,35.66,26.09,40.0,Lampung
2910,2023-02-08,39.45,37.87,42.43,Lampung
2911,2023-02-09,41.61,37.94,37.42,Lampung
2912,2023-02-10,38.99,38.42,40.0,Lampung
2913,2023-02-11,38.15,39.16,37.42,Lampung
2914,2023-02-12,39.33,39.92,37.42,Lampung
2915,2023-02-13,40.8,34.76,40.0,Lampung
2916,2023-02-14,38.95,38.67,40.0,Lampung
2917,2023-02-15,38.89,39.42,42.43,Lampung
2918,2023-02-16,38.43,38.33,42.43,Lampung
2919,2023-02-17,40.64,38.64,42.43,Lampung
2920,2023-02-18,39.64,36.93,42.43,Lampung
2921,2023-02-19,39.25,36.59,42.43,Lampung
2922,2023-02-20,39.34,36.59,40.0,Lampung
2923,2023-02-21,39.64,36.93,42.43,Lampung
2924,2023-02-22,41.38,36.25,45.0,Lampung
2925,2023-02-23,42.17,37.37,40.0,Lampung
2926,2023-02-24,36.59,35.45,40.0,Lampung
2927,2023-02-25,36.44,35.34,40.0,Lampung
2928,2023-02-26,41.44,35.77,42.43,Lampung
2929,2023-02-27,36.18,37.28,40.0,Lampung
2930,2023-02-28,35.67,38.41,40.0,Lampung
2931,2023-03-01,26.79,38.78,42.43,Lampung
2932,2023-03-02,39.19,38.29,42.43,Lampung
2933,2023-03-03,41.41,36.35,40.0,Lampung
2934,2023-03-04,41.41,35.71,40.0,Lampung
2935,2023-03-05,35.8,35.04,41.6,Lampung
2936,2023-03-06,37.76,35.04,42.43,Lampung
2937,2023-03-07,39.17,34.61,40.0,Lampung
2938,2023-03-08,37.22,32.67,42.43,Lampung
2939,2023-03-09,36.77,35.66,42.43,Lampung
2940,2023-03-10,36.94,34.54,42.43,Lampung
2941,2023-03-11,37.64,34.88,42.43,Lampung
2942,2023-03-12,36.65,35.24,35.57,Lampung
2943,2023-03-13,40.82,33.66,39.79,Lampung
2944,2023-03-14,39.16,34.0,39.79,Lampung
2945,2023-03-15,35.8,32.93,40.0,Lampung
2946,2023-03-16,37.13,32.93,42.43,Lampung
2947,2023-03-17,36.59,32.2,39.79,Lampung
2948,2023-03-18,36.26,35.25,42.43,Lampung
2949,2023-03-19,38.95,35.14,42.43,Lampung
2950,2023-03-20,39.33,33.63,40.0,Lampung
2951,2023-03-21,35.14,33.8,42.43,Lampung
2952,2023-03-22,38.33,31.53,42.43,Lampung
2953,2023-03-23,38.96,32.07,40.0,Lampung
2954,2023-03-24,38.62,31.17,42.43,Lampung
2955,2023-03-25,37.68,32.24,42.43,Lampung
2956,2023-03-26,37.68,32.47,40.0,Lampung
2957,2023-03-27,42.43,30.32,42.43,Lampung
2958,2023-03-28,38.62,33.15,42.43,Lampung
2959,2023-03-29,37.25,31.29,42.43,Lampung
2960,2023-03-30,37.13,32.51,42.43,Lampung
2961,2023-03-31,37.13,30.49,40.0,Lampung
2962,2023-04-01,37.68,31.02,42.43,Lampung
2963,2023-04-02,36.59,31.54,42.43,Lampung
2964,2023-04-03,36.59,31.02,42.43,Lampung
2965,2023-04-04,36.74,31.02,42.43,Lampung
2966,2023-04-05,42.15,32.71,42.43,Lampung
2967,2023-04-06,40.8,33.56,40.0,Lampung
2968,2023-04-07,41.51,30.94,39.79,Lampung
2969,2023-04-08,39.7,32.55,36.74,Lampung
2970,2023-04-09,41.09,35.06,40.0,Lampung
2971,2023-04-10,34.76,31.43,13.42,Lampung
2972,2023-04-11,35.78,32.04,42.43,Lampung
2973,2023-04-12,37.68,33.02,40.0,Lampung
2974,2023-04-13,37.95,34.17,40.0,Lampung
2975,2023-04-14,36.74,31.35,42.43,Lampung
2976,2023-04-15,38.92,32.4,43.36,Lampung
2977,2023-04-16,45.8,34.83,40.0,Lampung
2978,2023-04-17,44.56,33.06,42.43,Lampung
2979,2023-04-18,40.43,33.17,42.43,Lampung
2980,2023-04-19,43.49,35.99,40.0,Lampung
2981,2023-04-25,39.56,35.01,45.0,Lampung
2982,2023-04-28,34.09,34.23,45.0,Lampung
2983,2023-04-29,38.69,33.78,45.0,Lampung
2984,2023-05-02,40.62,34.44,45.0,Lampung
2985,2023-05-07,44.36,33.29,45.0,Lampung
2986,2023-05-08,44.21,32.33,45.0,Lampung
2987,2023-05-11,40.62,32.54,45.0,Lampung
2988,2023-05-12,44.5,32.82,45.0,Lampung
2989,2023-05-13,47.75,32.39,45.0,Lampung
2990,2023-05-17,49.05,31.45,45.0,Lampung
2991,2023-01-06,40.71,36.81,37.2,Jawa Tengah
2992,2023-01-07,40.74,35.93,33.58,Jawa Tengah
2993,2023-01-08,41.19,39.11,35.96,Jawa Tengah
2994,2023-01-09,42.89,32.75,34.48,Jawa Tengah
2995,2023-01-10,40.17,37.97,35.58,Jawa Tengah
2996,2023-01-11,40.4,38.17,35.14,Jawa Tengah
2997,2023-01-12,40.51,37.68,36.34,Jawa Tengah
2998,2023-01-13,41.98,38.85,30.4,Jawa Tengah
2999,2023-01-14,41.22,34.38,37.49,Jawa Tengah
3000,2023-01-15,39.51,37.94,35.38,Jawa Tengah
3001,2023-01-16,41.33,37.43,37.07,Jawa Tengah
3002,2023-01-17,40.65,37.79,36.91,Jawa Tengah
3003,2023-01-18,40.05,37.55,36.38,Jawa Tengah
3004,2023-01-19,40.28,37.91,36.6,Jawa Tengah
3005,2023-01-20,40.61,37.06,37.21,Jawa Tengah
3006,2023-01-21,39.85,37.39,36.47,Jawa Tengah
3007,2023-01-22,40.06,37.12,36.89,Jawa Tengah
3008,2023-01-23,39.78,37.07,36.73,Jawa Tengah
3009,2023-01-24,39.86,37.21,36.67,Jawa Tengah
3010,2023-01-25,40.14,37.64,37.34,Jawa Tengah
3011,2023-01-26,40.66,37.42,37.49,Jawa Tengah
3012,2023-01-27,40.02,37.42,37.24,Jawa Tengah
3013,2023-01-28,40.38,37.65,37.3,Jawa Tengah
3014,2023-01-29,40.26,37.75,37.06,Jawa Tengah
3015,2023-01-30,40.01,37.92,37.24,Jawa Tengah
3016,2023-01-31,39.63,37.62,37.39,Jawa Tengah
3017,2023-02-01,40.01,38.19,37.53,Jawa Tengah
3018,2023-02-02,40.12,37.82,37.57,Jawa Tengah
3019,2023-02-03,40.01,38.25,37.5,Jawa Tengah
3020,2023-02-04,39.94,33.92,37.19,Jawa Tengah
3021,2023-02-05,40.19,38.16,37.07,Jawa Tengah
3022,2023-02-06,40.99,37.77,37.14,Jawa Tengah
3023,2023-02-07,41.02,37.74,37.35,Jawa Tengah
3024,2023-02-08,40.99,37.74,37.4,Jawa Tengah
3025,2023-02-09,40.98,37.69,37.6,Jawa Tengah
3026,2023-02-10,40.64,36.99,36.79,Jawa Tengah
3027,2023-02-11,36.73,37.63,37.27,Jawa Tengah
3028,2023-02-12,40.74,37.7,37.19,Jawa Tengah
3029,2023-02-13,40.4,36.82,37.28,Jawa Tengah
3030,2023-02-14,40.79,37.15,37.61,Jawa Tengah
3031,2023-02-15,42.13,36.95,37.69,Jawa Tengah
3032,2023-02-16,41.5,37.71,37.3,Jawa Tengah
3033,2023-02-17,41.06,37.11,37.03,Jawa Tengah
3034,2023-02-18,37.95,37.77,36.63,Jawa Tengah
3035,2023-02-19,41.32,37.71,37.49,Jawa Tengah
3036,2023-02-20,42.16,37.41,37.37,Jawa Tengah
3037,2023-02-21,42.63,37.61,36.94,Jawa Tengah
3038,2023-02-22,41.55,37.43,37.42,Jawa Tengah
3039,2023-02-23,41.76,36.99,36.68,Jawa Tengah
3040,2023-02-24,41.55,37.28,37.65,Jawa Tengah
3041,2023-02-25,41.37,37.48,37.06,Jawa Tengah
3042,2023-02-26,41.71,37.01,37.96,Jawa Tengah
3043,2023-02-27,40.97,36.8,36.63,Jawa Tengah
3044,2023-02-28,27.93,37.41,37.49,Jawa Tengah
3045,2023-03-01,36.89,36.68,37.09,Jawa Tengah
3046,2023-03-02,41.47,37.21,37.21,Jawa Tengah
3047,2023-03-03,41.01,37.18,37.72,Jawa Tengah
3048,2023-03-04,41.14,36.94,37.54,Jawa Tengah
3049,2023-03-05,42.02,37.32,37.3,Jawa Tengah
3050,2023-03-06,41.35,37.24,37.84,Jawa Tengah
3051,2023-03-07,41.37,36.67,37.4,Jawa Tengah
3052,2023-03-08,42.53,37.53,37.95,Jawa Tengah
3053,2023-03-09,42.11,37.22,38.12,Jawa Tengah
3054,2023-03-10,41.89,37.41,37.74,Jawa Tengah
3055,2023-03-11,41.42,36.47,37.68,Jawa Tengah
3056,2023-03-12,41.28,37.35,38.15,Jawa Tengah
3057,2023-03-13,41.81,37.24,37.66,Jawa Tengah
3058,2023-03-14,42.44,37.84,37.56,Jawa Tengah
3059,2023-03-15,42.01,37.7,37.2,Jawa Tengah
3060,2023-03-16,41.44,37.32,37.03,Jawa Tengah
3061,2023-03-17,41.5,37.49,38.25,Jawa Tengah
3062,2023-03-18,42.14,37.64,37.85,Jawa Tengah
3063,2023-03-19,41.57,37.61,37.5,Jawa Tengah
3064,2023-03-20,42.37,37.77,38.04,Jawa Tengah
3065,2023-03-21,42.4,38.1,38.35,Jawa Tengah
3066,2023-03-22,42.02,38.17,38.86,Jawa Tengah
3067,2023-03-23,41.41,37.55,38.64,Jawa Tengah
3068,2023-03-24,42.19,37.88,38.77,Jawa Tengah
3069,2023-03-25,42.19,38.0,38.9,Jawa Tengah
3070,2023-03-26,41.98,38.02,39.05,Jawa Tengah
3071,2023-03-27,42.11,37.81,38.76,Jawa Tengah
3072,2023-03-28,42.31,37.67,38.1,Jawa Tengah
3073,2023-03-29,42.21,38.02,38.74,Jawa Tengah
3074,2023-03-30,42.15,38.02,38.45,Jawa Tengah
3075,2023-03-31,41.73,37.67,38.02,Jawa Tengah
3076,2023-04-01,42.32,37.29,38.62,Jawa Tengah
3077,2023-04-02,42.73,37.61,38.59,Jawa Tengah
3078,2023-04-03,41.74,37.09,38.47,Jawa Tengah
3079,2023-04-04,41.72,37.27,38.17,Jawa Tengah
3080,2023-04-05,42.53,37.39,38.32,Jawa Tengah
3081,2023-04-06,41.33,34.1,38.31,Jawa Tengah
3082,2023-04-07,42.2,37.92,38.8,Jawa Tengah
3083,2023-04-08,43.5,38.19,38.91,Jawa Tengah
3084,2023-04-09,43.36,38.16,39.11,Jawa Tengah
3085,2023-04-10,42.59,37.63,38.95,Jawa Tengah
3086,2023-04-11,42.62,37.61,35.37,Jawa Tengah
3087,2023-04-12,38.59,30.85,34.94,Jawa Tengah
3088,2023-04-13,42.66,37.52,38.66,Jawa Tengah
3089,2023-04-14,42.84,37.43,38.02,Jawa Tengah
3090,2023-04-15,42.39,33.55,37.29,Jawa Tengah
3091,2023-04-16,42.33,36.92,37.8,Jawa Tengah
3092,2023-04-17,41.78,32.95,33.53,Jawa Tengah
3093,2023-04-18,42.54,37.36,38.32,Jawa Tengah
3094,2023-04-19,42.17,36.88,38.69,Jawa Tengah
3095,2023-04-20,41.88,36.28,38.96,Jawa Tengah
3096,2023-04-21,41.99,36.64,38.93,Jawa Tengah
3097,2023-04-22,43.13,37.99,38.75,Jawa Tengah
3098,2023-04-23,42.6,36.91,38.73,Jawa Tengah
3099,2023-04-24,42.11,36.65,38.74,Jawa Tengah
3100,2023-04-25,42.97,36.98,38.49,Jawa Tengah
3101,2023-04-26,42.16,36.79,38.47,Jawa Tengah
3102,2023-04-27,41.46,36.4,38.33,Jawa Tengah
3103,2023-04-28,42.0,36.65,38.26,Jawa Tengah
3104,2023-04-29,41.6,35.87,38.37,Jawa Tengah
3105,2023-04-30,41.71,36.55,38.33,Jawa Tengah
3106,2023-05-01,41.16,36.18,37.83,Jawa Tengah
3107,2023-05-02,42.21,36.88,38.01,Jawa Tengah
3108,2023-05-03,42.19,36.84,38.97,Jawa Tengah
3109,2023-05-04,42.65,37.21,39.06,Jawa Tengah
3110,2023-05-05,42.58,37.25,39.05,Jawa Tengah
3111,2023-05-06,41.79,36.83,38.49,Jawa Tengah
3112,2023-05-07,43.03,37.9,38.67,Jawa Tengah
3113,2023-05-08,42.3,37.35,38.73,Jawa Tengah
3114,2023-05-09,42.27,37.09,38.68,Jawa Tengah
3115,2023-05-10,42.02,37.49,38.55,Jawa Tengah
3116,2023-05-11,41.93,36.93,39.01,Jawa Tengah
3117,2023-05-12,41.71,37.18,35.11,Jawa Tengah
3118,2023-05-13,41.99,37.17,38.64,Jawa Tengah
3119,2023-05-14,42.27,36.74,39.14,Jawa Tengah
3120,2023-05-15,41.95,36.42,38.6,Jawa Tengah
3121,2023-05-16,41.97,36.72,38.16,Jawa Tengah
3122,2023-05-17,41.33,36.02,37.14,Jawa Tengah
3123,2023-05-18,41.44,36.23,37.08,Jawa Tengah
3124,2023-05-19,43.0,37.55,37.78,Jawa Tengah
3125,2023-01-06,40.32,38.61,30.2,Kalimantan Selatan
3126,2023-01-07,40.85,40.28,30.95,Kalimantan Selatan
3127,2023-01-08,42.48,40.12,31.5,Kalimantan Selatan
3128,2023-01-09,44.49,41.51,31.98,Kalimantan Selatan
3129,2023-01-10,43.48,40.95,31.6,Kalimantan Selatan
3130,2023-01-11,42.54,40.02,31.25,Kalimantan Selatan
3131,2023-01-12,42.17,39.84,31.61,Kalimantan Selatan
3132,2023-01-13,42.55,39.6,31.41,Kalimantan Selatan
3133,2023-01-14,43.12,39.12,31.61,Kalimantan Selatan
3134,2023-01-15,43.91,40.09,31.78,Kalimantan Selatan
3135,2023-01-16,40.42,38.72,31.24,Kalimantan Selatan
3136,2023-01-17,40.99,38.72,30.35,Kalimantan Selatan
3137,2023-01-18,41.64,38.6,30.35,Kalimantan Selatan
3138,2023-01-19,41.64,38.91,30.35,Kalimantan Selatan
3139,2023-01-20,40.71,37.95,29.99,Kalimantan Selatan
3140,2023-01-21,41.64,38.19,30.61,Kalimantan Selatan
3141,2023-01-22,41.99,39.02,31.14,Kalimantan Selatan
3142,2023-01-23,41.52,38.52,31.38,Kalimantan Selatan
3143,2023-01-24,41.64,38.52,31.93,Kalimantan Selatan
3144,2023-01-25,40.72,38.11,31.42,Kalimantan Selatan
3145,2023-01-26,40.35,39.03,30.66,Kalimantan Selatan
3146,2023-01-27,38.77,39.05,31.29,Kalimantan Selatan
3147,2023-01-28,39.87,39.23,31.97,Kalimantan Selatan
3148,2023-01-29,39.87,39.15,31.2,Kalimantan Selatan
3149,2023-01-30,38.62,38.1,29.96,Kalimantan Selatan
3150,2023-01-31,41.21,40.09,31.59,Kalimantan Selatan
3151,2023-02-01,41.21,41.11,31.09,Kalimantan Selatan
3152,2023-02-02,41.04,40.57,31.89,Kalimantan Selatan
3153,2023-02-03,41.85,40.21,31.21,Kalimantan Selatan
3154,2023-02-04,42.3,40.64,31.36,Kalimantan Selatan
3155,2023-02-05,41.03,40.69,31.33,Kalimantan Selatan
3156,2023-02-06,41.58,41.24,31.98,Kalimantan Selatan
3157,2023-02-07,41.36,41.47,32.21,Kalimantan Selatan
3158,2023-02-08,41.91,41.11,30.61,Kalimantan Selatan
3159,2023-02-09,41.83,41.6,30.23,Kalimantan Selatan
3160,2023-02-10,41.67,41.05,30.52,Kalimantan Selatan
3161,2023-02-11,41.2,39.47,31.15,Kalimantan Selatan
3162,2023-02-12,40.43,38.54,31.46,Kalimantan Selatan
