Date,Ikan Kembung,Ikan Tongkol,Ikan Bandeng,Provinsi
2023-01-28,41.76499273261992,40.297394434596264,31.97,Kalimantan Selatan
2023-01-29,41.7828488372799,40.29609761902177,31.2,Kalimantan Selatan
2023-01-30,41.75325581403417,40.29754051907437,31.407142857142855,Kalimantan Selatan
2023-01-31,41.21,40.09,31.59,Kalimantan Selatan
2023-02-01,41.21,41.11,31.09,Kalimantan Selatan
2023-02-02,41.63700706110361,40.57,31.89,Kalimantan Selatan
2023-02-03,41.85,40.21,31.21,Kalimantan Selatan
2023-02-04,42.3,40.64,31.36,Kalimantan Selatan
2023-02-05,41.677587387488245,40.69,31.33,Kalimantan Selatan
2023-02-06,41.58,41.24,31.98,Kalimantan Selatan
2023-02-07,41.36,41.47,32.21,Kalimantan Selatan
2023-02-08,41.91,41.11,30.61,Kalimantan Selatan
2023-02-09,41.83,41.6,31.512857142857147,Kalimantan Selatan
2023-02-10,41.67,41.05,30.52,Kalimantan Selatan
2023-02-11,41.2,41.11428571428571,31.15,Kalimantan Selatan
2023-02-12,41.60394105535546,41.18204081632653,31.46,Kalimantan Selatan
2023-02-13,41.59342015076506,39.88,31.4,Kalimantan Selatan
2023-02-14,41.595337315160066,41.05804664723032,31.42,Kalimantan Selatan
2023-02-15,41.93,40.21,31.98,Kalimantan Selatan
2023-02-16,41.63181407446866,40.87062473969179,31.33,Kalimantan Selatan
2023-02-17,41.60350179939275,40.88,31.45,Kalimantan Selatan
2023-02-18,41.59400205644886,41.52,31.86,Kalimantan Selatan
2023-02-19,41.65028806451297,41.05,31.2,Kalimantan Selatan
2023-02-20,41.656909065821196,41.71,31.36,Kalimantan Selatan
2023-02-21,41.66597891082922,40.59,31.37,Kalimantan Selatan
2023-02-22,41.676070567353385,41.81,31.37,Kalimantan Selatan
2023-02-23,41.47,41.74,32.67,Kalimantan Selatan
2023-02-24,41.95,42.63,32.34,Kalimantan Selatan
2023-02-25,41.17,42.63,32.44,Kalimantan Selatan
2023-02-26,41.60560665835954,41.27,31.39,Kalimantan Selatan
2023-02-27,41.35,40.42,31.84857142857143,Kalimantan Selatan
2023-02-28,41.55537944807745,40.02,30.56,Kalimantan Selatan
2023-03-01,41.5395795248272,40.62,30.73,Kalimantan Selatan
2023-03-02,41.52008080446631,40.62,31.37,Kalimantan Selatan
2023-03-03,41.527235205104354,40.62,31.16,Kalimantan Selatan
2023-03-04,41.46684023440498,40.64,31.33,Kalimantan Selatan
2023-03-05,41.07,40.64,31.53,Kalimantan Selatan
2023-03-06,42.59,41.04,31.95,Kalimantan Selatan
2023-03-07,42.89,41.67,32.32,Kalimantan Selatan
2023-03-08,44.08,41.21,32.01,Kalimantan Selatan
2023-03-09,44.08,41.21,32.0,Kalimantan Selatan
2023-03-10,44.31,41.29,32.7,Kalimantan Selatan
2023-03-11,43.23,41.62,31.28,Kalimantan Selatan
2023-03-12,43.14,41.58,31.26,Kalimantan Selatan
2023-03-13,44.11,42.04,30.9,Kalimantan Selatan
2023-03-14,44.0,42.4,30.93,Kalimantan Selatan
2023-03-15,42.84,41.77,31.582857142857144,Kalimantan Selatan
2023-03-16,42.45,41.09,31.22,Kalimantan Selatan
2023-03-17,43.21,41.44,31.41040816326531,Kalimantan Selatan
2023-03-18,43.17,41.85,31.226180758017495,Kalimantan Selatan
2023-03-19,43.49,41.44,30.57,Kalimantan Selatan
2023-03-20,43.72,41.21,31.89,Kalimantan Selatan
2023-03-21,43.06,41.32,30.52,Kalimantan Selatan
2023-03-22,43.12,41.73,31.14,Kalimantan Selatan
2023-03-23,43.17,41.73,31.52,Kalimantan Selatan
2023-03-24,43.21,41.33,31.32,Kalimantan Selatan
2023-03-25,43.14,41.56,31.59,Kalimantan Selatan
2023-03-26,42.66,42.36,32.26,Kalimantan Selatan
2023-03-27,43.23,40.98,31.46285714285714,Kalimantan Selatan
2023-03-28,41.81,40.63,31.07,Kalimantan Selatan
2023-03-29,43.06,41.16,32.11,Kalimantan Selatan
2023-03-30,43.85,40.76,31.71,Kalimantan Selatan
2023-03-31,42.37,39.94,30.9,Kalimantan Selatan
2023-04-01,41.56,39.79,31.04,Kalimantan Selatan
2023-04-02,41.56,40.31,31.50755102040816,Kalimantan Selatan
2023-04-03,42.61,40.46,30.7,Kalimantan Selatan
2023-04-04,43.53,40.98,31.55,Kalimantan Selatan
2023-04-05,42.81,40.11,32.93,Kalimantan Selatan
2023-04-06,43.74,41.16,32.93,Kalimantan Selatan
2023-04-07,43.34,40.63,33.83,Kalimantan Selatan
2023-04-08,44.07,40.46,33.83,Kalimantan Selatan
2023-04-09,42.91,40.98,34.22,Kalimantan Selatan
2023-04-10,44.26,40.98,33.44,Kalimantan Selatan
2023-04-11,43.84,41.08,33.44,Kalimantan Selatan
2023-04-12,43.69,40.98,32.75,Kalimantan Selatan
2023-04-13,42.98,40.98,32.42,Kalimantan Selatan
2023-04-14,42.78,40.45,32.09,Kalimantan Selatan
2023-04-15,42.49,40.46,31.76,Kalimantan Selatan
2023-04-16,43.51,40.95,32.05,Kalimantan Selatan
2023-04-17,43.44,40.77,33.3,Kalimantan Selatan
2023-04-18,43.64,40.25,32.3,Kalimantan Selatan
2023-04-19,43.18,41.53,32.42,Kalimantan Selatan
2023-04-20,44.53,41.87,33.79,Kalimantan Selatan
2023-04-21,46.12,41.81,33.79,Kalimantan Selatan
2023-04-22,46.04,39.69,37.42,Kalimantan Selatan
2023-04-23,47.33,39.79,35.88,Kalimantan Selatan
2023-04-24,46.0,42.43,34.43,Kalimantan Selatan
2023-04-25,45.94,41.83,34.25,Kalimantan Selatan
2023-04-26,46.53,42.18,34.03,Kalimantan Selatan
2023-04-27,46.42,43.36,33.64,Kalimantan Selatan
2023-04-28,45.03,41.81,33.17,Kalimantan Selatan
2023-04-29,46.11,42.22,32.98,Kalimantan Selatan
2023-04-30,46.0,41.07,32.64,Kalimantan Selatan
2023-05-01,44.84,41.94,32.67,Kalimantan Selatan
2023-05-02,44.21,40.76,32.12,Kalimantan Selatan
2023-05-03,44.61,40.28,32.12,Kalimantan Selatan
2023-05-04,44.21,40.01,32.13,Kalimantan Selatan
2023-05-05,44.21,41.15571428571428,31.8,Kalimantan Selatan
2023-05-06,44.95,40.54,30.97,Kalimantan Selatan
2023-05-07,45.56,41.33,30.97,Kalimantan Selatan
2023-05-08,46.25,41.32,31.07,Kalimantan Selatan
2023-05-09,46.25,41.63,31.7,Kalimantan Selatan
2023-05-10,45.65,41.49,32.05,Kalimantan Selatan
2023-05-11,45.54,42.07,32.79,Kalimantan Selatan
2023-05-12,46.16,40.76,32.3,Kalimantan Selatan
2023-05-13,46.5,40.63,32.64,Kalimantan Selatan
2023-05-14,45.43,41.08,32.77,Kalimantan Selatan
2023-05-15,45.92,41.03,33.11,Kalimantan Selatan
2023-05-16,46.64,40.63,32.69,Kalimantan Selatan
2023-05-17,46.53,41.03,32.44,Kalimantan Selatan
2023-05-18,46.83,41.6,32.11,Kalimantan Selatan
2023-05-19,46.83,40.67,32.29,Kalimantan Selatan
2023-05-20,46.68,41.6,32.09,Kalimantan Selatan
2023-05-21,47.06,41.03,32.5,Kalimantan Selatan
2023-05-22,45.63,41.27,31.96,Kalimantan Selatan
2023-05-23,46.26,41.25,30.85,Kalimantan Selatan
2023-05-24,46.34,40.94,31.4,Kalimantan Selatan
2023-05-25,45.97,40.82,31.07,Kalimantan Selatan
2023-05-26,44.58,41.43,30.65,Kalimantan Selatan
2023-05-27,43.48,41.8,30.88,Kalimantan Selatan
2023-05-28,45.13,41.72,30.89,Kalimantan Selatan
2023-05-29,44.99,42.09,31.099999999999998,Kalimantan Selatan
2023-05-30,44.18,41.68,30.97714285714286,Kalimantan Selatan
2023-05-31,44.85,40.51,30.73,Kalimantan Selatan
2023-06-01,44.8,41.45,30.73,Kalimantan Selatan
2023-06-02,45.19,41.49,31.28,Kalimantan Selatan
2023-06-03,44.51,40.88,31.61,Kalimantan Selatan
2023-06-04,44.6,40.76,30.65,Kalimantan Selatan
2023-06-05,44.2,41.16,30.89,Kalimantan Selatan
2023-06-06,45.65,41.56,30.981020408163268,Kalimantan Selatan
2023-06-07,45.44,40.76,30.77,Kalimantan Selatan
2023-06-08,45.69,40.76,30.987288629737613,Kalimantan Selatan
2023-01-06,40.3,36.43,31.17,Kalimantan Timur
2023-01-07,41.52,35.97,30.78,Kalimantan Timur
2023-01-08,40.0,35.98,30.975,Kalimantan Timur
2023-01-09,50.0,36.126666666666665,30.0,Kalimantan Timur
2023-01-10,42.01,35.83,31.97,Kalimantan Timur
2023-01-11,42.16,35.94,31.89,Kalimantan Timur
2023-01-12,40.47,36.73,31.97,Kalimantan Timur
2023-01-13,41.85,37.08,31.71,Kalimantan Timur
2023-01-14,43.16,37.25,32.65,Kalimantan Timur
2023-01-15,40.47,36.19,33.09,Kalimantan Timur
2023-01-16,39.92,36.37,30.71,Kalimantan Timur
2023-01-17,40.37,36.36,30.86,Kalimantan Timur
2023-01-18,41.92,36.42,31.84,Kalimantan Timur
2023-01-19,41.16571428571429,35.2,30.94,Kalimantan Timur
2023-01-20,41.26510204081632,36.410000000000004,30.14,Kalimantan Timur
2023-01-21,41.18154518950437,36.31428571428572,30.3,Kalimantan Timur
2023-01-22,40.898908788004995,36.180612244897965,30.55,Kalimantan Timur
2023-01-23,40.96018147200571,36.17927113702624,30.762857142857147,Kalimantan Timur
2023-01-24,41.108778825149386,36.15202415660142,31.58,Kalimantan Timur
2023-01-25,41.214318657313584,36.12231332183019,31.44,Kalimantan Timur
2023-01-26,41.11350703692981,36.079786653520216,31.84,Kalimantan Timur
2023-01-27,41.10604885853202,36.205470461165966,31.1,Kalimantan Timur
2023-01-28,41.08332697534855,36.17625195561824,31.64,Kalimantan Timur
2023-01-29,39.24,36.15653284723718,31.67,Kalimantan Timur
2023-01-30,41.7,36.78,31.66,Kalimantan Timur
2023-01-31,40.91,35.45,31.73,Kalimantan Timur
2023-02-01,42.0,36.13862217705311,31.79,Kalimantan Timur
2023-02-02,41.25,37.08,31.8,Kalimantan Timur
2023-02-03,41.76,37.43,32.96,Kalimantan Timur
2023-02-04,40.89,36.33,30.81,Kalimantan Timur
2023-02-05,41.62,37.94,31.774285714285718,Kalimantan Timur
2023-02-06,41.33,37.29,31.4,Kalimantan Timur
2023-02-07,41.3,36.2,30.9,Kalimantan Timur
2023-02-08,41.66,36.86,31.86,Kalimantan Timur
2023-02-09,40.91,36.72,31.54,Kalimantan Timur
2023-02-10,39.04,35.44,31.74,Kalimantan Timur
2023-02-11,39.22,35.21,30.32,Kalimantan Timur
2023-02-12,40.66,36.52285714285714,31.36204081632653,Kalimantan Timur
2023-02-13,40.58857142857143,35.51,30.97,Kalimantan Timur
2023-02-14,40.48265306122449,35.51,31.05,Kalimantan Timur
2023-02-15,40.36588921282799,35.32,30.07,Kalimantan Timur
2023-02-16,40.18101624323198,35.74755102040816,30.01,Kalimantan Timur
2023-02-17,40.07687570655084,35.60862973760933,30.1,Kalimantan Timur
2023-02-18,40.22500080748667,35.632719700124944,30.73,Kalimantan Timur
2023-02-19,40.09,35.69310822871422,30.613148688046643,Kalimantan Timur
2023-02-20,39.24,35.3,30.46,Kalimantan Timur
2023-02-21,39.47,35.72,30.03,Kalimantan Timur
2023-02-22,40.0,36.64,30.8,Kalimantan Timur
2023-02-23,40.95,37.91,32.13,Kalimantan Timur
2023-02-24,40.1,36.2,31.17,Kalimantan Timur
2023-02-25,39.83,36.95,30.48,Kalimantan Timur
2023-02-26,43.15,38.18,30.08,Kalimantan Timur
2023-02-27,41.2,35.98,30.73571428571429,Kalimantan Timur
2023-02-28,40.88,36.797142857142866,30.77510204081633,Kalimantan Timur
2023-03-01,41.0,36.95102040816327,30.0,Kalimantan Timur
2023-03-02,41.0,36.995451895043736,30.06,Kalimantan Timur
2023-03-03,41.76,35.42,31.42,Kalimantan Timur
2023-03-04,39.52,36.75337359433569,30.28,Kalimantan Timur
2023-03-05,41.31,36.72528410781222,30.04,Kalimantan Timur
2023-03-06,40.95285714285715,36.5174675517854,29.78,Kalimantan Timur
2023-03-07,42.88,36.07,29.92,Kalimantan Timur
2023-03-08,42.88,36.3,30.31,Kalimantan Timur
2023-03-09,41.91,36.43,30.51,Kalimantan Timur
2023-03-10,43.0,36.86,32.6,Kalimantan Timur
2023-03-11,43.4,36.53,30.67,Kalimantan Timur
2023-03-12,43.23,37.2,30.5,Kalimantan Timur
2023-03-13,43.44,35.65,30.52,Kalimantan Timur
2023-03-14,43.42,36.16,31.12,Kalimantan Timur
2023-03-15,43.42,36.09,30.98,Kalimantan Timur
2023-03-16,41.82,35.95,30.41,Kalimantan Timur
2023-03-17,41.42,35.37,30.08,Kalimantan Timur
2023-03-18,42.87857142857143,36.31,30.39,Kalimantan Timur
2023-03-19,42.09,35.97,30.42,Kalimantan Timur
2023-03-20,42.47,35.52,30.59,Kalimantan Timur
2023-03-21,43.37,35.78,29.84,Kalimantan Timur
2023-03-22,42.43,35.855714285714285,30.54,Kalimantan Timur
2023-03-23,41.93,35.82224489795919,30.23,Kalimantan Timur
2023-03-24,43.75,38.51,31.18,Kalimantan Timur
2023-03-25,42.23,35.84,30.63,Kalimantan Timur
2023-03-26,42.74,35.74,30.82,Kalimantan Timur
2023-03-27,43.13,36.7,30.28,Kalimantan Timur
2023-03-28,41.57,36.8,31.68,Kalimantan Timur
2023-03-29,41.79,36.48,30.45,Kalimantan Timur
2023-03-30,43.95,36.53,30.34,Kalimantan Timur
2023-03-31,44.09,37.31,31.52,Kalimantan Timur
2023-04-01,42.04,35.54,30.81714285714286,Kalimantan Timur
2023-04-02,44.18,36.67,30.53,Kalimantan Timur
2023-04-03,42.37,36.67,30.93,Kalimantan Timur
2023-04-04,42.43,37.55,31.07,Kalimantan Timur
2023-04-05,42.35,37.09,31.55,Kalimantan Timur
2023-04-06,42.49,37.12,31.31,Kalimantan Timur
2023-04-07,42.24,35.54,32.0,Kalimantan Timur
2023-04-08,41.79,36.82,31.172448979591838,Kalimantan Timur
2023-04-09,42.550000000000004,36.37,31.23,Kalimantan Timur
2023-04-10,42.87,36.23,31.56,Kalimantan Timur
2023-04-11,43.55,36.23,30.66,Kalimantan Timur
2023-04-12,42.95,36.37,31.02,Kalimantan Timur
2023-04-13,42.99,36.7,31.01,Kalimantan Timur
2023-04-14,42.43,35.46,31.0,Kalimantan Timur
2023-04-15,42.64,35.68,30.63,Kalimantan Timur
2023-04-16,44.67,36.99,32.93,Kalimantan Timur
2023-04-17,42.23,36.17,30.61,Kalimantan Timur
2023-04-18,43.16,36.4,30.48,Kalimantan Timur
2023-04-19,44.85,37.3,30.82,Kalimantan Timur
2023-04-20,42.52,36.5,31.14,Kalimantan Timur
2023-04-21,44.26,36.9,31.35,Kalimantan Timur
2023-04-22,44.11,35.83,32.26,Kalimantan Timur
2023-04-23,44.18,36.23,30.15,Kalimantan Timur
2023-04-24,42.05,36.47571428571429,30.972857142857144,Kalimantan Timur
2023-04-25,43.46,36.02,30.12,Kalimantan Timur
2023-04-26,39.3,35.34,30.15,Kalimantan Timur
2023-04-27,38.99,36.18510204081633,30.06,Kalimantan Timur
2023-04-28,42.33571428571429,35.16,30.52,Kalimantan Timur
2023-04-29,42.060816326530606,35.09,30.52,Kalimantan Timur
2023-04-30,41.76807580174927,35.78583090379009,29.97,Kalimantan Timur
2023-05-01,41.423515201999166,36.13,30.74,Kalimantan Timur
2023-05-02,39.82,35.22,30.94,Kalimantan Timur
2023-05-03,40.53,35.89,30.66,Kalimantan Timur
2023-05-04,42.58,36.96,30.487142857142857,Kalimantan Timur
2023-05-05,39.7,35.76,30.548163265306123,Kalimantan Timur
2023-05-06,39.51,36.04,31.31,Kalimantan Timur
2023-05-07,42.43,38.69,31.62,Kalimantan Timur
2023-05-08,42.47,36.39,30.39,Kalimantan Timur
2023-05-09,41.29,36.42,30.92,Kalimantan Timur
2023-05-10,41.215714285714284,37.33,31.94,Kalimantan Timur
2023-05-11,43.25,36.64,31.43,Kalimantan Timur
2023-05-12,41.19,36.23,30.81,Kalimantan Timur
2023-05-13,41.15,35.92,31.49,Kalimantan Timur
2023-05-14,41.05,35.23,30.33,Kalimantan Timur
2023-05-15,45.06,37.59,29.83,Kalimantan Timur
2023-05-16,41.9,36.93,30.98,Kalimantan Timur
2023-05-17,42.94,37.16,30.07,Kalimantan Timur
2023-05-18,40.89,35.94,30.705714285714283,Kalimantan Timur
2023-05-19,43.16,36.87,30.49,Kalimantan Timur
2023-05-20,42.06,37.9,30.65,Kalimantan Timur
2023-05-21,41.92,38.44,31.35,Kalimantan Timur
2023-05-22,42.83,36.21,31.06,Kalimantan Timur
2023-05-23,40.68,36.03,31.94,Kalimantan Timur
2023-05-24,41.23,36.75,31.45,Kalimantan Timur
2023-05-25,41.76,36.99,30.9,Kalimantan Timur
2023-05-26,44.86,37.69,30.86,Kalimantan Timur
2023-05-27,40.75,35.99,29.86,Kalimantan Timur
2023-05-28,41.13,37.87,32.04,Kalimantan Timur
2023-05-29,43.13,36.85,30.45,Kalimantan Timur
2023-05-30,40.9,35.8,30.42,Kalimantan Timur
2023-05-31,41.52,36.27,30.58,Kalimantan Timur
2023-06-01,43.99,36.82,30.729999999999993,Kalimantan Timur
2023-06-02,41.04,36.05,32.0,Kalimantan Timur
2023-06-03,43.13,36.37,30.27,Kalimantan Timur
2023-06-04,41.55,35.81,30.88,Kalimantan Timur
2023-06-05,42.18,36.3,30.34,Kalimantan Timur
2023-06-06,41.86,36.68,30.59,Kalimantan Timur
2023-06-07,41.46,36.38,30.5,Kalimantan Timur
2023-06-08,44.31,38.35,32.47,Kalimantan Timur
2023-01-06,40.04,40.48,35.02,Kalimantan Utara
2023-01-07,41.21,40.48,35.02,Kalimantan Utara
2023-01-08,40.625,36.73,36.13,Kalimantan Utara
2023-01-09,44.81,42.69,36.92,Kalimantan Utara
2023-01-10,41.11,40.92,35.42,Kalimantan Utara
2023-01-11,41.9,38.41,35.37,Kalimantan Utara
2023-01-12,44.81,39.95166666666667,35.646666666666675,Kalimantan Utara
2023-01-13,42.35,37.69,34.04,Kalimantan Utara
2023-01-14,43.72,37.98,34.04,Kalimantan Utara
2023-01-15,42.12,38.75,32.43,Kalimantan Utara
2023-01-16,41.69,35.55,33.47,Kalimantan Utara
2023-01-17,43.06,35.81,33.8,Kalimantan Utara
2023-01-18,38.8,35.82,34.64,Kalimantan Utara
2023-01-19,38.18,37.16,34.32,Kalimantan Utara
2023-01-20,36.98,34.85,34.23,Kalimantan Utara
2023-01-21,38.71,33.64,33.12,Kalimantan Utara
2023-01-22,37.53,33.58,33.76,Kalimantan Utara
2023-01-23,38.33,33.56,31.84,Kalimantan Utara
2023-01-24,38.56,34.58,34.5,Kalimantan Utara
2023-01-25,38.66,36.32,34.16,Kalimantan Utara
2023-01-26,37.82,35.19,34.16,Kalimantan Utara
2023-01-27,39.12,35.78,34.89,Kalimantan Utara
2023-01-28,39.18,35.7,33.16,Kalimantan Utara
2023-01-29,41.19,33.72,33.78142857142857,Kalimantan Utara
2023-01-30,41.25,36.87,33.47,Kalimantan Utara
2023-01-31,39.77,36.26,32.33,Kalimantan Utara
2023-02-01,41.19,35.691428571428574,33.70734693877551,Kalimantan Utara
2023-02-02,39.93142857142857,34.91,33.64268221574344,Kalimantan Utara
2023-02-03,40.39,35.15,31.7,Kalimantan Utara
2023-02-04,39.99,35.47163265306123,33.113065389421074,Kalimantan Utara
2023-02-05,39.02,37.01,33.8,Kalimantan Utara
2023-02-06,40.11,37.7,32.44,Kalimantan Utara
2023-02-07,39.92,38.19,33.22,Kalimantan Utara
2023-02-08,45.28,35.88,33.02,Kalimantan Utara
2023-02-09,41.68,37.82,32.99082108645207,Kalimantan Utara
2023-02-10,41.31,37.81,33.38,Kalimantan Utara
2023-02-11,43.71,37.9,33.7,Kalimantan Utara
2023-02-12,45.36,37.02,33.7,Kalimantan Utara
2023-02-13,42.3,37.88,34.91,Kalimantan Utara
2023-02-14,40.56,37.15,33.76,Kalimantan Utara
2023-02-15,42.22,36.83,34.75,Kalimantan Utara
2023-02-16,42.26,37.56,33.12,Kalimantan Utara
2023-02-17,41.64,36.51,33.32,Kalimantan Utara
2023-02-18,42.14,35.8,32.38,Kalimantan Utara
2023-02-19,42.25,37.35,35.59,Kalimantan Utara
2023-02-20,40.62,36.72,33.3,Kalimantan Utara
2023-02-21,43.77,37.01,32.7,Kalimantan Utara
2023-02-22,41.43,37.12,33.07,Kalimantan Utara
2023-02-23,42.49,35.75,32.57,Kalimantan Utara
2023-02-24,43.34,34.13,32.33,Kalimantan Utara
2023-02-25,40.82,35.81,33.39,Kalimantan Utara
2023-02-26,41.73,35.25,33.278571428571425,Kalimantan Utara
2023-02-27,41.81,35.68,32.91,Kalimantan Utara
2023-02-28,39.72,38.25,34.62,Kalimantan Utara
2023-03-01,41.620000000000005,36.82,33.78,Kalimantan Utara
2023-03-02,41.58,37.67,33.87,Kalimantan Utara
2023-03-03,43.76,35.7,33.45408163265306,Kalimantan Utara
2023-03-04,41.99,37.23,32.56,Kalimantan Utara
2023-03-05,39.97,36.99,33.16,Kalimantan Utara
2023-03-06,41.49285714285715,36.39,32.52,Kalimantan Utara
2023-03-07,40.25,34.9,32.53,Kalimantan Utara
2023-03-08,42.23,36.04,33.05,Kalimantan Utara
2023-03-09,40.67,37.25,33.64,Kalimantan Utara
2023-03-10,42.07,34.37,32.74,Kalimantan Utara
2023-03-11,41.93,36.39,33.26,Kalimantan Utara
2023-03-12,38.38,36.45,33.59,Kalimantan Utara
2023-03-13,42.23,35.95,33.11,Kalimantan Utara
2023-03-14,41.59,35.95,33.08,Kalimantan Utara
2023-03-15,43.47,36.26,34.13,Kalimantan Utara
2023-03-16,37.63,36.08857142857143,33.36428571428571,Kalimantan Utara
2023-03-17,37.98,35.29,32.09,Kalimantan Utara
2023-03-18,38.37,36.43,31.97,Kalimantan Utara
2023-03-19,39.949999999999996,38.42,33.46,Kalimantan Utara
2023-03-20,37.22,35.32,33.02918367346938,Kalimantan Utara
2023-03-21,39.38,35.74,33.017638483965015,Kalimantan Utara
2023-03-22,38.51,33.84,33.008729695960014,Kalimantan Utara
2023-03-23,38.43428571428571,34.24,31.77,Kalimantan Utara
2023-03-24,37.49,33.87,32.99,Kalimantan Utara
2023-03-25,41.48,35.36,31.82,Kalimantan Utara
2023-03-26,39.52,35.35,32.63,Kalimantan Utara
2023-03-27,40.82,34.817142857142855,33.06,Kalimantan Utara
2023-03-28,39.17,35.37,32.54,Kalimantan Utara
2023-03-29,39.33,34.7,31.96,Kalimantan Utara
2023-03-30,37.94,35.33,31.96,Kalimantan Utara
2023-03-31,39.392857142857146,35.23,32.39,Kalimantan Utara
2023-04-01,42.65,35.71,34.11,Kalimantan Utara
2023-04-02,39.89,34.2,33.38,Kalimantan Utara
2023-04-03,38.47,35.05102040816326,34.62,Kalimantan Utara
2023-04-04,37.05,35.08443148688047,34.7,Kalimantan Utara
2023-04-05,43.33,33.55,34.04,Kalimantan Utara
2023-04-06,45.17,35.68,35.35,Kalimantan Utara
2023-04-07,44.15,35.0,37.14,Kalimantan Utara
2023-04-08,45.9,36.12,35.06,Kalimantan Utara
2023-04-09,41.994285714285716,35.28,35.05,Kalimantan Utara
2023-04-10,42.82,35.28,35.05,Kalimantan Utara
2023-04-11,44.42,35.38,35.32,Kalimantan Utara
2023-04-12,43.44,36.16,35.89,Kalimantan Utara
2023-04-13,42.68,35.9,34.83,Kalimantan Utara
2023-04-14,39.55,34.92,35.16,Kalimantan Utara
2023-04-15,39.71,35.26,34.69,Kalimantan Utara
2023-04-16,39.5,33.45,33.31,Kalimantan Utara
2023-04-17,38.44,35.192857142857136,34.66,Kalimantan Utara
2023-04-18,38.66,34.43,34.35,Kalimantan Utara
2023-04-19,39.47,35.12,35.66,Kalimantan Utara
2023-04-20,37.78,34.83,35.57,Kalimantan Utara
2023-04-21,38.55,35.25,37.3,Kalimantan Utara
2023-04-23,44.21,36.94,37.28,Kalimantan Utara
2023-04-24,36.84,34.72,34.6,Kalimantan Utara
2023-04-25,38.88,34.89,35.631428571428565,Kalimantan Utara
2023-04-26,38.68,38.04,34.03,Kalimantan Utara
2023-04-27,42.84,40.62,38.7,Kalimantan Utara
2023-04-28,39.56,38.65,36.12,Kalimantan Utara
2023-04-29,40.07,37.31,35.39,Kalimantan Utara
2023-04-30,40.15428571428572,35.44,35.04,Kalimantan Utara
2023-05-01,42.5,37.47,35.03,Kalimantan Utara
2023-05-02,42.23,38.11,34.03,Kalimantan Utara
2023-05-03,42.55,38.4,34.13,Kalimantan Utara
2023-05-04,42.41,37.99999999999999,34.0,Kalimantan Utara
2023-05-05,42.51,38.85,34.39,Kalimantan Utara
2023-05-06,42.92,40.17,36.92,Kalimantan Utara
2023-05-07,42.73,37.33,33.78,Kalimantan Utara
2023-05-08,42.29,36.47,33.78,Kalimantan Utara
2023-05-09,40.71,35.62,32.65,Kalimantan Utara
2023-05-10,44.53,37.97,34.08,Kalimantan Utara
2023-05-11,43.6,36.44,35.49,Kalimantan Utara
2023-05-12,42.75571428571429,37.8,35.05,Kalimantan Utara
2023-05-13,43.66,38.58,34.45,Kalimantan Utara
2023-05-14,43.43,37.46,35.39,Kalimantan Utara
2023-05-15,40.48,37.19142857142857,35.73,Kalimantan Utara
2023-05-16,39.62,36.54,36.05,Kalimantan Utara
2023-05-17,40.26,35.67,33.6,Kalimantan Utara
2023-05-18,40.51,36.99,34.03,Kalimantan Utara
2023-05-19,43.7,36.99,33.87,Kalimantan Utara
2023-05-20,40.86,36.47,36.09,Kalimantan Utara
2023-05-21,37.51,36.42,35.07,Kalimantan Utara
2023-05-22,38.92,35.49,33.29,Kalimantan Utara
2023-05-23,37.48,35.64,34.6,Kalimantan Utara
2023-05-24,37.33,36.12,34.41,Kalimantan Utara
2023-05-25,39.16,36.04,33.88,Kalimantan Utara
2023-05-26,39.28000000000001,35.86,35.31,Kalimantan Utara
2023-05-27,39.0,35.39,33.38,Kalimantan Utara
2023-05-28,38.18,34.3,33.93,Kalimantan Utara
2023-05-29,40.72,38.82,35.25,Kalimantan Utara
2023-05-30,39.08,33.91,34.394285714285715,Kalimantan Utara
2023-05-31,41.36,35.9,34.09,Kalimantan Utara
2023-06-01,41.64,35.93,33.4,Kalimantan Utara
2023-06-02,40.56,37.01,34.86,Kalimantan Utara
2023-06-03,40.7,36.63,33.24,Kalimantan Utara
2023-06-04,39.86,37.8,34.89,Kalimantan Utara
2023-06-05,40.17,36.96,33.88,Kalimantan Utara
2023-06-06,39.57,35.68,33.52,Kalimantan Utara
2023-06-07,39.53,36.94,33.85,Kalimantan Utara
2023-06-08,38.67,37.41,34.76,Kalimantan Utara
2023-01-06,39.29,40.11,31.24,Sulawesi Utara
2023-01-07,37.42,37.85,32.01,Sulawesi Utara
2023-01-08,37.42,37.16,32.01,Sulawesi Utara
2023-01-10,37.42,33.54,30.72,Sulawesi Utara
2023-01-11,40.0,36.1,29.62,Sulawesi Utara
2023-01-12,40.0,39.12,29.62,Sulawesi Utara
2023-01-13,37.42,38.39,29.55,Sulawesi Utara
